Jahrgangsstufe,Schulart,Geschlecht,bundesland,anzahl
Jahrgangsstufe 13,Freie Waldorfschulen,weiblich,Rheinland-Pfalz,66
Jahrgangsstufe 13,Freie Waldorfschulen,weiblich,Saarland,33
Jahrgangsstufe 13,Freie Waldorfschulen,weiblich,Sachsen,37
Jahrgangsstufe 13,Freie Waldorfschulen,weiblich,Sachsen-Anhalt,6
Jahrgangsstufe 13,Freie Waldorfschulen,weiblich,Schleswig-Holstein,139
Jahrgangsstufe 13,Freie Waldorfschulen,weiblich,Thüringen,18
Jahrgangsstufe 13,Förderschulen,männlich,Baden-Württemberg,17
Jahrgangsstufe 13,Förderschulen,männlich,Bayern,0
Jahrgangsstufe 13,Förderschulen,männlich,Berlin,6
Jahrgangsstufe 13,Förderschulen,männlich,Brandenburg,3
Jahrgangsstufe 13,Förderschulen,männlich,Bremen,0
Jahrgangsstufe 13,Förderschulen,männlich,Hamburg,0
Jahrgangsstufe 13,Förderschulen,männlich,Hessen,58
Jahrgangsstufe 13,Förderschulen,männlich,Mecklenburg-Vorpommern,0
Jahrgangsstufe 13,Förderschulen,männlich,Niedersachsen,0
Jahrgangsstufe 13,Förderschulen,männlich,Nordrhein-Westfalen,27
Jahrgangsstufe 13,Förderschulen,männlich,Rheinland-Pfalz,0
Jahrgangsstufe 13,Förderschulen,männlich,Saarland,0
Jahrgangsstufe 13,Förderschulen,männlich,Sachsen,0
Jahrgangsstufe 13,Förderschulen,männlich,Sachsen-Anhalt,0
Jahrgangsstufe 13,Förderschulen,männlich,Schleswig-Holstein,0
Jahrgangsstufe 13,Förderschulen,männlich,Thüringen,0
Jahrgangsstufe 13,Förderschulen,weiblich,Baden-Württemberg,9
Jahrgangsstufe 13,Förderschulen,weiblich,Bayern,0
Jahrgangsstufe 13,Förderschulen,weiblich,Berlin,3
Jahrgangsstufe 13,Förderschulen,weiblich,Brandenburg,0
Jahrgangsstufe 13,Förderschulen,weiblich,Bremen,0
Jahrgangsstufe 13,Förderschulen,weiblich,Hamburg,0
Jahrgangsstufe 13,Förderschulen,weiblich,Hessen,43
Jahrgangsstufe 13,Förderschulen,weiblich,Mecklenburg-Vorpommern,0
Jahrgangsstufe 13,Förderschulen,weiblich,Niedersachsen,0
Jahrgangsstufe 13,Förderschulen,weiblich,Nordrhein-Westfalen,12
Jahrgangsstufe 13,Förderschulen,weiblich,Rheinland-Pfalz,0
Jahrgangsstufe 13,Förderschulen,weiblich,Saarland,0
Jahrgangsstufe 13,Förderschulen,weiblich,Sachsen,0
Jahrgangsstufe 13,Förderschulen,weiblich,Sachsen-Anhalt,0
Jahrgangsstufe 13,Förderschulen,weiblich,Schleswig-Holstein,0
Jahrgangsstufe 13,Förderschulen,weiblich,Thüringen,0
Einführungsphase E,Gymnasien (G8),männlich,Baden-Württemberg,17913
Einführungsphase E,Gymnasien (G8),männlich,Bayern,20447
Einführungsphase E,Gymnasien (G8),männlich,Berlin,5472
Einführungsphase E,Gymnasien (G8),männlich,Brandenburg,4290
Einführungsphase E,Gymnasien (G8),männlich,Bremen,1166
Einführungsphase E,Gymnasien (G8),männlich,Hamburg,3157
Einführungsphase E,Gymnasien (G8),männlich,Hessen,0
Einführungsphase E,Gymnasien (G8),männlich,Mecklenburg-Vorpommern,2392
Einführungsphase E,Gymnasien (G8),männlich,Niedersachsen,13972
Einführungsphase E,Gymnasien (G8),männlich,Nordrhein-Westfalen,32883
Einführungsphase E,Gymnasien (G8),männlich,Rheinland-Pfalz,758
Einführungsphase E,Gymnasien (G8),männlich,Saarland,1528
Einführungsphase E,Gymnasien (G8),männlich,Sachsen,5654
Einführungsphase E,Gymnasien (G8),männlich,Sachsen-Anhalt,3122
Einführungsphase E,Gymnasien (G8),männlich,Schleswig-Holstein,4265
Einführungsphase E,Gymnasien (G8),männlich,Thüringen,3199
Einführungsphase E,Gymnasien (G8),weiblich,Baden-Württemberg,20280
Einführungsphase E,Gymnasien (G8),weiblich,Bayern,23134
Einführungsphase E,Gymnasien (G8),weiblich,Berlin,6284
Einführungsphase E,Gymnasien (G8),weiblich,Brandenburg,4955
Einführungsphase E,Gymnasien (G8),weiblich,Bremen,1194
Einführungsphase E,Gymnasien (G8),weiblich,Hamburg,3304
Einführungsphase E,Gymnasien (G8),weiblich,Hessen,0
Einführungsphase E,Gymnasien (G8),weiblich,Mecklenburg-Vorpommern,2953
Einführungsphase E,Gymnasien (G8),weiblich,Niedersachsen,16643
Einführungsphase E,Gymnasien (G8),weiblich,Nordrhein-Westfalen,37703
Einführungsphase E,Gymnasien (G8),weiblich,Rheinland-Pfalz,689
Einführungsphase E,Gymnasien (G8),weiblich,Saarland,1772
Einführungsphase E,Gymnasien (G8),weiblich,Sachsen,6472
Einführungsphase E,Gymnasien (G8),weiblich,Sachsen-Anhalt,3531
Einführungsphase E,Gymnasien (G8),weiblich,Schleswig-Holstein,4750
Einführungsphase E,Gymnasien (G8),weiblich,Thüringen,3599
Qualifizierungsphase Q1,Gymnasien (G8),männlich,Baden-Württemberg,17189
Qualifizierungsphase Q1,Gymnasien (G8),männlich,Bayern,19856
Qualifizierungsphase Q1,Gymnasien (G8),männlich,Berlin,6441
Qualifizierungsphase Q1,Gymnasien (G8),männlich,Brandenburg,4104
Qualifizierungsphase Q1,Gymnasien (G8),männlich,Bremen,1112
Qualifizierungsphase Q1,Gymnasien (G8),männlich,Hamburg,3058
Qualifizierungsphase Q1,Gymnasien (G8),männlich,Hessen,0
Qualifizierungsphase Q1,Gymnasien (G8),männlich,Mecklenburg-Vorpommern,2359
Qualifizierungsphase Q1,Gymnasien (G8),männlich,Niedersachsen,13853
Qualifizierungsphase Q1,Gymnasien (G8),männlich,Nordrhein-Westfalen,31936
Qualifizierungsphase Q1,Gymnasien (G8),männlich,Rheinland-Pfalz,593
Qualifizierungsphase Q1,Gymnasien (G8),männlich,Saarland,1392
Qualifizierungsphase Q1,Gymnasien (G8),männlich,Sachsen,5235
Qualifizierungsphase Q1,Gymnasien (G8),männlich,Sachsen-Anhalt,2823
Qualifizierungsphase Q1,Gymnasien (G8),männlich,Schleswig-Holstein,4590
Qualifizierungsphase Q1,Gymnasien (G8),männlich,Thüringen,2836
Qualifizierungsphase Q1,Gymnasien (G8),weiblich,Baden-Württemberg,19230
Qualifizierungsphase Q1,Gymnasien (G8),weiblich,Bayern,22000
Qualifizierungsphase Q1,Gymnasien (G8),weiblich,Berlin,7329
Qualifizierungsphase Q1,Gymnasien (G8),weiblich,Brandenburg,4845
Qualifizierungsphase Q1,Gymnasien (G8),weiblich,Bremen,1245
Qualifizierungsphase Q1,Gymnasien (G8),weiblich,Hamburg,3307
Qualifizierungsphase Q1,Gymnasien (G8),weiblich,Hessen,0
Qualifizierungsphase Q1,Gymnasien (G8),weiblich,Mecklenburg-Vorpommern,2693
Qualifizierungsphase Q1,Gymnasien (G8),weiblich,Niedersachsen,15679
Qualifizierungsphase Q1,Gymnasien (G8),weiblich,Nordrhein-Westfalen,36429
Qualifizierungsphase Q1,Gymnasien (G8),weiblich,Rheinland-Pfalz,457
Qualifizierungsphase Q1,Gymnasien (G8),weiblich,Saarland,1646
Qualifizierungsphase Q1,Gymnasien (G8),weiblich,Sachsen,5885
Qualifizierungsphase Q1,Gymnasien (G8),weiblich,Sachsen-Anhalt,3205
Qualifizierungsphase Q1,Gymnasien (G8),weiblich,Schleswig-Holstein,4867
Qualifizierungsphase Q1,Gymnasien (G8),weiblich,Thüringen,3229
Qualifizierungsphase Q2,Gymnasien (G8),männlich,Baden-Württemberg,16073
Qualifizierungsphase Q2,Gymnasien (G8),männlich,Bayern,18733
Qualifizierungsphase Q2,Gymnasien (G8),männlich,Berlin,5177
Qualifizierungsphase Q2,Gymnasien (G8),männlich,Brandenburg,3132
Qualifizierungsphase Q2,Gymnasien (G8),männlich,Bremen,1366
Qualifizierungsphase Q2,Gymnasien (G8),männlich,Hamburg,3005
Qualifizierungsphase Q2,Gymnasien (G8),männlich,Hessen,0
Qualifizierungsphase Q2,Gymnasien (G8),männlich,Mecklenburg-Vorpommern,2086
Qualifizierungsphase Q2,Gymnasien (G8),männlich,Niedersachsen,12541
Qualifizierungsphase Q2,Gymnasien (G8),männlich,Nordrhein-Westfalen,30770
Qualifizierungsphase Q2,Gymnasien (G8),männlich,Rheinland-Pfalz,440
Qualifizierungsphase Q2,Gymnasien (G8),männlich,Saarland,1449
Qualifizierungsphase Q2,Gymnasien (G8),männlich,Sachsen,4578
Qualifizierungsphase Q2,Gymnasien (G8),männlich,Sachsen-Anhalt,2521
Qualifizierungsphase Q2,Gymnasien (G8),männlich,Schleswig-Holstein,2983
Qualifizierungsphase Q2,Gymnasien (G8),männlich,Thüringen,2668
Qualifizierungsphase Q2,Gymnasien (G8),weiblich,Baden-Württemberg,18665
Qualifizierungsphase Q2,Gymnasien (G8),weiblich,Bayern,21336
Qualifizierungsphase Q2,Gymnasien (G8),weiblich,Berlin,5901
Qualifizierungsphase Q2,Gymnasien (G8),weiblich,Brandenburg,3858
Qualifizierungsphase Q2,Gymnasien (G8),weiblich,Bremen,1583
Qualifizierungsphase Q2,Gymnasien (G8),weiblich,Hamburg,3354
Qualifizierungsphase Q2,Gymnasien (G8),weiblich,Hessen,0
Qualifizierungsphase Q2,Gymnasien (G8),weiblich,Mecklenburg-Vorpommern,2436
Qualifizierungsphase Q2,Gymnasien (G8),weiblich,Niedersachsen,14514
Qualifizierungsphase Q2,Gymnasien (G8),weiblich,Nordrhein-Westfalen,36045
Qualifizierungsphase Q2,Gymnasien (G8),weiblich,Rheinland-Pfalz,323
Qualifizierungsphase Q2,Gymnasien (G8),weiblich,Saarland,1565
Qualifizierungsphase Q2,Gymnasien (G8),weiblich,Sachsen,5363
Qualifizierungsphase Q2,Gymnasien (G8),weiblich,Sachsen-Anhalt,2935
Qualifizierungsphase Q2,Gymnasien (G8),weiblich,Schleswig-Holstein,3673
Qualifizierungsphase Q2,Gymnasien (G8),weiblich,Thüringen,3331
keine Angabe-Sek. II,Integrierte Gesamtschulen,männlich,Baden-Württemberg,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,männlich,Bayern,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,männlich,Berlin,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,männlich,Brandenburg,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,männlich,Bremen,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,männlich,Hamburg,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,männlich,Hessen,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,männlich,Mecklenburg-Vorpommern,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,männlich,Niedersachsen,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,männlich,Nordrhein-Westfalen,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,männlich,Rheinland-Pfalz,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,männlich,Saarland,26
keine Angabe-Sek. II,Integrierte Gesamtschulen,männlich,Sachsen,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,männlich,Sachsen-Anhalt,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,männlich,Schleswig-Holstein,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,männlich,Thüringen,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,weiblich,Baden-Württemberg,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,weiblich,Bayern,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,weiblich,Berlin,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,weiblich,Brandenburg,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,weiblich,Bremen,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,weiblich,Hamburg,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,weiblich,Hessen,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,weiblich,Mecklenburg-Vorpommern,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,weiblich,Niedersachsen,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,weiblich,Nordrhein-Westfalen,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,weiblich,Rheinland-Pfalz,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,weiblich,Saarland,24
keine Angabe-Sek. II,Integrierte Gesamtschulen,weiblich,Sachsen,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,weiblich,Sachsen-Anhalt,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,weiblich,Schleswig-Holstein,0
keine Angabe-Sek. II,Integrierte Gesamtschulen,weiblich,Thüringen,0
Grundstufe3,,männlich,Baden-Württemberg,381
Grundstufe3,,männlich,Bayern,1552
Grundstufe3,,männlich,Berlin,446
Grundstufe3,,männlich,Brandenburg,544
Grundstufe3,,männlich,Bremen,0
Grundstufe3,,männlich,Hamburg,221
Grundstufe3,,männlich,Hessen,170
Grundstufe3,,männlich,Mecklenburg-Vorpommern,295
Grundstufe3,,männlich,Niedersachsen,1277
Grundstufe3,,männlich,Nordrhein-Westfalen,3145
Grundstufe3,,männlich,Rheinland-Pfalz,502
Grundstufe3,,männlich,Saarland,20
Grundstufe3,,männlich,Sachsen,496
Grundstufe3,,männlich,Sachsen-Anhalt,599
Grundstufe3,,männlich,Schleswig-Holstein,512
Grundstufe3,,männlich,Thüringen,290
Grundstufe3,,weiblich,Baden-Württemberg,198
Grundstufe3,,weiblich,Bayern,877
Grundstufe3,,weiblich,Berlin,246
Grundstufe3,,weiblich,Brandenburg,325
Grundstufe3,,weiblich,Bremen,0
Grundstufe3,,weiblich,Hamburg,119
Grundstufe3,,weiblich,Hessen,96
Grundstufe3,,weiblich,Mecklenburg-Vorpommern,195
Grundstufe3,,weiblich,Niedersachsen,707
Grundstufe3,,weiblich,Nordrhein-Westfalen,1753
Grundstufe3,,weiblich,Rheinland-Pfalz,247
Grundstufe3,,weiblich,Saarland,11
Grundstufe3,,weiblich,Sachsen,252
Grundstufe3,,weiblich,Sachsen-Anhalt,309
Grundstufe3,,weiblich,Schleswig-Holstein,215
Grundstufe3,,weiblich,Thüringen,180
Mittelstufe3,,männlich,Baden-Württemberg,0
Mittelstufe3,,männlich,Bayern,1617
Mittelstufe3,,männlich,Berlin,334
Mittelstufe3,,männlich,Brandenburg,425
Mittelstufe3,,männlich,Bremen,15
Mittelstufe3,,männlich,Hamburg,347
Mittelstufe3,,männlich,Hessen,0
Mittelstufe3,,männlich,Mecklenburg-Vorpommern,331
Mittelstufe3,,männlich,Niedersachsen,1989
Mittelstufe3,,männlich,Nordrhein-Westfalen,2746
Mittelstufe3,,männlich,Rheinland-Pfalz,627
Mittelstufe3,,männlich,Saarland,0
Mittelstufe3,,männlich,Sachsen,607
Mittelstufe3,,männlich,Sachsen-Anhalt,321
Mittelstufe3,,männlich,Schleswig-Holstein,514
Mittelstufe3,,männlich,Thüringen,403
Mittelstufe3,,weiblich,Baden-Württemberg,0
Mittelstufe3,,weiblich,Bayern,970
Mittelstufe3,,weiblich,Berlin,195
Mittelstufe3,,weiblich,Brandenburg,271
Mittelstufe3,,weiblich,Bremen,10
Mittelstufe3,,weiblich,Hamburg,209
Mittelstufe3,,weiblich,Hessen,0
Mittelstufe3,,weiblich,Mecklenburg-Vorpommern,191
Mittelstufe3,,weiblich,Niedersachsen,1278
Mittelstufe3,,weiblich,Nordrhein-Westfalen,1584
Mittelstufe3,,weiblich,Rheinland-Pfalz,362
Mittelstufe3,,weiblich,Saarland,0
Mittelstufe3,,weiblich,Sachsen,351
Mittelstufe3,,weiblich,Sachsen-Anhalt,199
Mittelstufe3,,weiblich,Schleswig-Holstein,276
Mittelstufe3,,weiblich,Thüringen,201
Oberstufe3,,männlich,Baden-Württemberg,0
Oberstufe3,,männlich,Bayern,1924
Oberstufe3,,männlich,Berlin,390
Oberstufe3,,männlich,Brandenburg,419
Oberstufe3,,männlich,Bremen,0
Oberstufe3,,männlich,Hamburg,98
Oberstufe3,,männlich,Hessen,0
Oberstufe3,,männlich,Mecklenburg-Vorpommern,349
Oberstufe3,,männlich,Niedersachsen,0
Oberstufe3,,männlich,Nordrhein-Westfalen,3004
Oberstufe3,,männlich,Rheinland-Pfalz,774
Oberstufe3,,männlich,Saarland,0
Oberstufe3,,männlich,Sachsen,669
Oberstufe3,,männlich,Sachsen-Anhalt,509
Oberstufe3,,männlich,Schleswig-Holstein,582
Oberstufe3,,männlich,Thüringen,360
Oberstufe3,,weiblich,Baden-Württemberg,0
Oberstufe3,,weiblich,Bayern,1112
Oberstufe3,,weiblich,Berlin,276
Oberstufe3,,weiblich,Brandenburg,289
Oberstufe3,,weiblich,Bremen,0
Oberstufe3,,weiblich,Hamburg,54
Oberstufe3,,weiblich,Hessen,0
Oberstufe3,,weiblich,Mecklenburg-Vorpommern,203
Oberstufe3,,weiblich,Niedersachsen,0
Oberstufe3,,weiblich,Nordrhein-Westfalen,1927
Oberstufe3,,weiblich,Rheinland-Pfalz,417
Oberstufe3,,weiblich,Saarland,0
Oberstufe3,,weiblich,Sachsen,421
Oberstufe3,,weiblich,Sachsen-Anhalt,317
Oberstufe3,,weiblich,Schleswig-Holstein,380
Oberstufe3,,weiblich,Thüringen,251
Werkstufe3,,männlich,Baden-Württemberg,0
Werkstufe3,,männlich,Bayern,2236
Werkstufe3,,männlich,Berlin,359
Werkstufe3,,männlich,Brandenburg,516
Werkstufe3,,männlich,Bremen,0
Werkstufe3,,männlich,Hamburg,0
Werkstufe3,,männlich,Hessen,0
Werkstufe3,,männlich,Mecklenburg-Vorpommern,376
Werkstufe3,,männlich,Niedersachsen,1303
Werkstufe3,,männlich,Nordrhein-Westfalen,2612
Werkstufe3,,männlich,Rheinland-Pfalz,722
Werkstufe3,,männlich,Saarland,0
Werkstufe3,,männlich,Sachsen,732
Werkstufe3,,männlich,Sachsen-Anhalt,535
Werkstufe3,,männlich,Schleswig-Holstein,556
Werkstufe3,,männlich,Thüringen,580
Werkstufe3,,weiblich,Baden-Württemberg,0
Werkstufe3,,weiblich,Bayern,1493
Werkstufe3,,weiblich,Berlin,234
Werkstufe3,,weiblich,Brandenburg,316
Werkstufe3,,weiblich,Bremen,0
Werkstufe3,,weiblich,Hamburg,0
Werkstufe3,,weiblich,Hessen,0
Werkstufe3,,weiblich,Mecklenburg-Vorpommern,240
Werkstufe3,,weiblich,Niedersachsen,870
Werkstufe3,,weiblich,Nordrhein-Westfalen,1732
Werkstufe3,,weiblich,Rheinland-Pfalz,498
Werkstufe3,,weiblich,Saarland,0
Werkstufe3,,weiblich,Sachsen,450
Werkstufe3,,weiblich,Sachsen-Anhalt,327
Werkstufe3,,weiblich,Schleswig-Holstein,339
Werkstufe3,,weiblich,Thüringen,346
keine Angabe,,männlich,Baden-Württemberg,4995
keine Angabe,,männlich,Bayern,0
keine Angabe,,männlich,Berlin,0
keine Angabe,,männlich,Brandenburg,0
keine Angabe,,männlich,Bremen,0
keine Angabe,,männlich,Hamburg,0
keine Angabe,,männlich,Hessen,2926
keine Angabe,,männlich,Mecklenburg-Vorpommern,0
keine Angabe,,männlich,Niedersachsen,0
keine Angabe,,männlich,Nordrhein-Westfalen,0
keine Angabe,,männlich,Rheinland-Pfalz,0
keine Angabe,,männlich,Saarland,278
keine Angabe,,männlich,Sachsen,0
keine Angabe,,männlich,Sachsen-Anhalt,0
keine Angabe,,männlich,Schleswig-Holstein,0
keine Angabe,,männlich,Thüringen,0
keine Angabe,,weiblich,Baden-Württemberg,3055
keine Angabe,,weiblich,Bayern,0
keine Angabe,,weiblich,Berlin,0
keine Angabe,,weiblich,Brandenburg,0
keine Angabe,,weiblich,Bremen,0
keine Angabe,,weiblich,Hamburg,0
keine Angabe,,weiblich,Hessen,1823
keine Angabe,,weiblich,Mecklenburg-Vorpommern,0
keine Angabe,,weiblich,Niedersachsen,0
keine Angabe,,weiblich,Nordrhein-Westfalen,0
keine Angabe,,weiblich,Rheinland-Pfalz,0
keine Angabe,,weiblich,Saarland,200
keine Angabe,,weiblich,Sachsen,0
keine Angabe,,weiblich,Sachsen-Anhalt,0
keine Angabe,,weiblich,Schleswig-Holstein,0
keine Angabe,,weiblich,Thüringen,0
keine Angabe,Förderschulen,männlich,Baden-Württemberg,0
keine Angabe,Förderschulen,männlich,Bayern,0
keine Angabe,Förderschulen,männlich,Berlin,0
keine Angabe,Förderschulen,männlich,Brandenburg,0
keine Angabe,Förderschulen,männlich,Bremen,0
keine Angabe,Förderschulen,männlich,Hamburg,58
keine Angabe,Förderschulen,männlich,Hessen,0
keine Angabe,Förderschulen,männlich,Mecklenburg-Vorpommern,1
keine Angabe,Förderschulen,männlich,Niedersachsen,0
keine Angabe,Förderschulen,männlich,Nordrhein-Westfalen,1840
keine Angabe,Förderschulen,männlich,Rheinland-Pfalz,0
keine Angabe,Förderschulen,männlich,Saarland,870
keine Angabe,Förderschulen,männlich,Sachsen,0
keine Angabe,Förderschulen,männlich,Sachsen-Anhalt,0
keine Angabe,Förderschulen,männlich,Schleswig-Holstein,0
keine Angabe,Förderschulen,männlich,Thüringen,0
keine Angabe,Förderschulen,weiblich,Baden-Württemberg,0
keine Angabe,Förderschulen,weiblich,Bayern,0
keine Angabe,Förderschulen,weiblich,Berlin,0
keine Angabe,Förderschulen,weiblich,Brandenburg,0
keine Angabe,Förderschulen,weiblich,Bremen,0
keine Angabe,Förderschulen,weiblich,Hamburg,40
keine Angabe,Förderschulen,weiblich,Hessen,0
keine Angabe,Förderschulen,weiblich,Mecklenburg-Vorpommern,0
keine Angabe,Förderschulen,weiblich,Niedersachsen,0
keine Angabe,Förderschulen,weiblich,Nordrhein-Westfalen,1614
keine Angabe,Förderschulen,weiblich,Rheinland-Pfalz,0
keine Angabe,Förderschulen,weiblich,Saarland,467
keine Angabe,Förderschulen,weiblich,Sachsen,0
keine Angabe,Förderschulen,weiblich,Sachsen-Anhalt,0
keine Angabe,Förderschulen,weiblich,Schleswig-Holstein,0
keine Angabe,Förderschulen,weiblich,Thüringen,0
keine Angabe,Abendschulen und Kollegs,männlich,Baden-Württemberg,2083
keine Angabe,Abendschulen und Kollegs,männlich,Bayern,1398
keine Angabe,Abendschulen und Kollegs,männlich,Berlin,1867
keine Angabe,Abendschulen und Kollegs,männlich,Brandenburg,1058
keine Angabe,Abendschulen und Kollegs,männlich,Bremen,564
keine Angabe,Abendschulen und Kollegs,männlich,Hamburg,928
keine Angabe,Abendschulen und Kollegs,männlich,Hessen,2468
keine Angabe,Abendschulen und Kollegs,männlich,Mecklenburg-Vorpommern,253
keine Angabe,Abendschulen und Kollegs,männlich,Niedersachsen,896
keine Angabe,Abendschulen und Kollegs,männlich,Nordrhein-Westfalen,13771
keine Angabe,Abendschulen und Kollegs,männlich,Rheinland-Pfalz,387
keine Angabe,Abendschulen und Kollegs,männlich,Saarland,293
keine Angabe,Abendschulen und Kollegs,männlich,Sachsen,1289
keine Angabe,Abendschulen und Kollegs,männlich,Sachsen-Anhalt,290
keine Angabe,Abendschulen und Kollegs,männlich,Schleswig-Holstein,151
keine Angabe,Abendschulen und Kollegs,männlich,Thüringen,70
keine Angabe,Abendschulen und Kollegs,weiblich,Baden-Württemberg,1934
keine Angabe,Abendschulen und Kollegs,weiblich,Bayern,1324
keine Angabe,Abendschulen und Kollegs,weiblich,Berlin,1640
keine Angabe,Abendschulen und Kollegs,weiblich,Brandenburg,840
keine Angabe,Abendschulen und Kollegs,weiblich,Bremen,406
keine Angabe,Abendschulen und Kollegs,weiblich,Hamburg,769
keine Angabe,Abendschulen und Kollegs,weiblich,Hessen,2055
keine Angabe,Abendschulen und Kollegs,weiblich,Mecklenburg-Vorpommern,183
keine Angabe,Abendschulen und Kollegs,weiblich,Niedersachsen,865
keine Angabe,Abendschulen und Kollegs,weiblich,Nordrhein-Westfalen,10999
keine Angabe,Abendschulen und Kollegs,weiblich,Rheinland-Pfalz,294
keine Angabe,Abendschulen und Kollegs,weiblich,Saarland,269
keine Angabe,Abendschulen und Kollegs,weiblich,Sachsen,883
keine Angabe,Abendschulen und Kollegs,weiblich,Sachsen-Anhalt,249
keine Angabe,Abendschulen und Kollegs,weiblich,Schleswig-Holstein,163
keine Angabe,Abendschulen und Kollegs,weiblich,Thüringen,42
Keine Zuordung zu einer Schulart möglich7,,männlich,Baden-Württemberg,0
Keine Zuordung zu einer Schulart möglich7,,männlich,Bayern,0
Keine Zuordung zu einer Schulart möglich7,,männlich,Berlin,0
Keine Zuordung zu einer Schulart möglich7,,männlich,Brandenburg,0
Keine Zuordung zu einer Schulart möglich7,,männlich,Bremen,0
Keine Zuordung zu einer Schulart möglich7,,männlich,Hamburg,0
Keine Zuordung zu einer Schulart möglich7,,männlich,Hessen,3277
Keine Zuordung zu einer Schulart möglich7,,männlich,Mecklenburg-Vorpommern,0
Keine Zuordung zu einer Schulart möglich7,,männlich,Niedersachsen,0
Keine Zuordung zu einer Schulart möglich7,,männlich,Nordrhein-Westfalen,0
Keine Zuordung zu einer Schulart möglich7,,männlich,Rheinland-Pfalz,0
Keine Zuordung zu einer Schulart möglich7,,männlich,Saarland,0
Keine Zuordung zu einer Schulart möglich7,,männlich,Sachsen,0
Keine Zuordung zu einer Schulart möglich7,,männlich,Sachsen-Anhalt,0
Keine Zuordung zu einer Schulart möglich7,,männlich,Schleswig-Holstein,0
Keine Zuordung zu einer Schulart möglich7,,männlich,Thüringen,0
Keine Zuordung zu einer Schulart möglich8,,weiblich,Baden-Württemberg,0
Keine Zuordung zu einer Schulart möglich8,,weiblich,Bayern,0
Keine Zuordung zu einer Schulart möglich8,,weiblich,Berlin,0
Keine Zuordung zu einer Schulart möglich8,,weiblich,Brandenburg,0
Keine Zuordung zu einer Schulart möglich8,,weiblich,Bremen,0
Keine Zuordung zu einer Schulart möglich8,,weiblich,Hamburg,0
Keine Zuordung zu einer Schulart möglich8,,weiblich,Hessen,2468
Keine Zuordung zu einer Schulart möglich8,,weiblich,Mecklenburg-Vorpommern,0
Keine Zuordung zu einer Schulart möglich8,,weiblich,Niedersachsen,0
Keine Zuordung zu einer Schulart möglich8,,weiblich,Nordrhein-Westfalen,0
Keine Zuordung zu einer Schulart möglich8,,weiblich,Rheinland-Pfalz,0
