address,fax,full_time_school,id,lat,lon,name,official_id,phone,school_type,school_type_entity,state
"Tüngentaler Straße 92, 74523 Schwäbisch Hall",0791/490517,false,BW-78750,49.113757,9.754302,Gymnasium bei St. Michael,78750,0791/93240-0,Gymnasium (G8),Gymnasium,BW
"Frankenstraße 15, 71065 Sindelfingen",07031/9574-14,false,BW-78786,48.697501,9.008685,Goldberg-Gymnasium,78786,07031/9574-0,Gymnasium (G8),Gymnasium,BW
"Pfarrwiesenallee 1-3, 71067 Sindelfingen",07031/808068,false,BW-78789,48.721055,9.004362,Gymnasium in den Pfarrwiesen,78789,07031/416050,Gymnasium (G8),Gymnasium,BW
"Bäblinger Straße 26, 71065 Sindelfingen",07031/2043333,false,BW-78825,48.71118,9.055965,Stiftsgymnasium,78825,07031/204330,Gymnasium (G8),Gymnasium,BW
"Rudolf-Harbig-Straße 40, 71069 Sindelfingen",07031/7371-40,false,BW-78861,48.716585,8.972794,Gymnasium Unterrieden,78861,07031/7371-0,Gymnasium (G8),Gymnasium,BW
"Forststraße 43, 70176 Stuttgart",0711/21659757,false,BW-78897,48.779651,9.163203,Dillmann-Gymnasium,78897,0711/216-59755,Gymnasium (G8),Gymnasium,BW
"Herdweg 72, 70174 Stuttgart",0711/2238486,false,BW-78933,48.787157,9.161571,Eberhard-Ludwigs-Gymnasium,78933,0711/391506-0,Gymnasium (G8),Gymnasium,BW
"Silberburgstraße 86, 70176 Stuttgart",0711/21660980,false,BW-78951,48.779121,9.16266,Friedrich-Eugens-Gymnasium,78951,0711/21660990,Gymnasium (G8),Gymnasium,BW
"Hälderlinstraße 28, 70174 Stuttgart",0711/2269049,false,BW-78987,48.781914,9.171141,Hälderlin-Gymnasium,78987,0711/216-33700,Gymnasium (G8),Gymnasium,BW
"Tübinger Straße 38, 70178 Stuttgart",0711/216-60585,false,BW-79023,48.769358,9.171714,Karls-Gymnasium,79023,0711/21660590,Gymnasium (G8),Gymnasium,BW
"Schillerstraße 5, 70173 Stuttgart",0711/216-96652,false,BW-79062,48.781468,9.185594,Känigin-Katharina-Stift Gymnasium,79062,0711/21696651,Gymnasium (G8),Gymnasium,BW
"Johannesstraße 18, 70176 Stuttgart",0711/216-57612,false,BW-79098,48.77518,9.16347,Känigin-Olga-Stift Gymnasium,79098,0711/21657610,Gymnasium (G8),Gymnasium,BW
"Schickhardtstraße 26, 70199 Stuttgart",0711/216-91667,false,BW-79134,48.765434,9.160407,Schickhardt-Gymnasium,79134,0711/216-91650,Gymnasium (G8),Gymnasium,BW
"Wagenburgstraße 30, 70184 Stuttgart",0711/4891989,false,BW-79170,48.779362,9.195424,Wagenburg-Gymnasium,79170,0711/462036,Gymnasium (G8),Gymnasium,BW
"Neckarstraße 149, 70190 Stuttgart",0711/2164104,false,BW-79206,48.78984,9.195591,Zeppelin-Gymnasium,79206,0711/21621100,Gymnasium (G9),Gymnasium,BW
"Neckarstraße 149, 70190 Stuttgart",0711/2164104,false,BW-79206,48.78984,9.195591,Zeppelin-Gymnasium,79206,0711/21621100,Gymnasium (G8),Gymnasium,BW
"Remstalstraße 35, 70374 Stuttgart",0711/52089750,false,BW-79209,48.802483,9.240998,Elly-Heuss-Knapp-Gymnasium Bad Cannstatt,79209,0711/5208973,Gymnasium (G8),Gymnasium,BW
"Kattowitzer Straße 8, 70374 Stuttgart",0711/21620890,false,BW-79260,48.800988,9.234654,Gottlieb-Daimler-Gymnasium Bad Cannstatt,79260,0711/21620880,Gymnasium (G8),Gymnasium,BW
"Daimlerstraße 8, 70372 Stuttgart",0711/21680950,false,BW-79296,48.807344,9.218201,Johannes-Kepler-Gymnasium Bad Cannstatt,79296,0711/21680940,Gymnasium (G8),Gymnasium,BW
"Albstraße 80, 70597 Stuttgart",0711/21689340,false,BW-79299,48.741114,9.164717,Wilhelms-Gymnasium Degerloch,79299,0711/21689330,Gymnasium (G9),Gymnasium,BW
"Albstraße 80, 70597 Stuttgart",0711/21689340,false,BW-79299,48.741114,9.164717,Wilhelms-Gymnasium Degerloch,79299,0711/21689330,Gymnasium (G8),Gymnasium,BW
"Klagenfurter Straße 71, 70469 Stuttgart",0711/216-59844,false,BW-79335,48.811613,9.156341,Neues Gymnasium Feuerbach,79335,0711/216-59850,Gymnasium (G8),Gymnasium,BW
"Klagenfurter Straße 75, 70469 Stuttgart",0711/216-60520,false,BW-79371,48.812082,9.155915,Leibniz-Gymnasium Feuerbach,79371,0711/21660510,Gymnasium (G9),Gymnasium,BW
"Klagenfurter Straße 75, 70469 Stuttgart",0711/216-60520,false,BW-79371,48.812082,9.155915,Leibniz-Gymnasium Feuerbach,79371,0711/21660510,Gymnasium (G8),Gymnasium,BW
"Sigmaringer Straße 85, 70567 Stuttgart",0711/216-4990,false,BW-79407,48.73005,9.152682,Känigin-Charlotte-Gymnasium Mähringen,79407,0711/216-4993,Gymnasium (G8),Gymnasium,BW
"Paracelsusstraße 36, 70599 Stuttgart",0711/45999470,false,BW-79443,48.705492,9.210989,Paracelsus-Gymnasium Hohenheim Plieningen-Birkach,79443,0711/459994-6,Gymnasium (G8),Gymnasium,BW
"Richard-Schmid-Straße 25, 70619 Stuttgart",0711/45999350,false,BW-79482,48.737667,9.22119,Geschwister-Scholl-Gymnasium Stuttgart-Sillenbuch,79482,0711/4599933,Gymnasium (G8),Gymnasium,BW
"Lindenschulstraße 20, 70327 Stuttgart",0711/216-20380,false,BW-79518,48.777443,9.249013,Wirtemberg-Gymnasium Untertürkheim,79518,0711/21620361,Gymnasium (G8),Gymnasium,BW
