"name","id","official_id","address","school_type","school_type_entity","fax","state","phone","full_time_school","lon","lat"
"Friedrich-Ebert-Schule","HE-3212-0","3212","Pulverhäuserweg 31, 64295 Darmstadt","Grundschule","Grundschule","06151/133404","HE","06151/132547",false,8.627611,49.85091
"Goetheschule","HE-3213-0","3213","Viktoriastraße 31, 64293 Darmstadt","Grundschule","Grundschule","06151/133405","HE","06151/132548",false,8.648806,49.877893
"Gutenbergschule","HE-3214-0","3214","Gabelsbergerstraße 4-8, 64297 Darmstadt","schulformbezogene (kooperative) Gesamtschule","Kooperative Gesamtschule","06151/96984444","HE","06151/9698440",false,8.64175,49.818317
"Heinrich-Heine-Schule","HE-3215-0","3215","Moltkestraße 18 a, 64295 Darmstadt","Grundschule","Grundschule","06151/133406","HE","06151/132549",false,8.641522,49.857211
"Heinrich-Hoffmann-Schule","HE-3216-0","3216","Heinrichstraße 78, 64283 Darmstadt","Grundschule","Grundschule","06151/133407","HE","06151/132722",false,8.660296,49.867211
"Käthe-Kollwitz-Schule","HE-3217-0","3217","Koblenzer Straße 8, 64293 Darmstadt","Grundschule","Grundschule","06151/824022","HE","06151/896435",false,8.615794,49.87941
"Ludwig-Schwamb-Schule","HE-3219-0","3219","Nußbaumallee 6, 64297 Darmstadt","Grundschule","Grundschule","06151/133408","HE","06151/132844",false,8.642847,49.810818
"Schillerschule","HE-3221-0","3221","Müllerstraße 11-13, 64289 Darmstadt","Grundschule","Grundschule","06151/96733933","HE","06151/9673390",false,8.660437,49.879359
"Wilhelm-Busch-Schule","HE-3223-0","3223","Wilhelm-Busch-Weg 6, 64291 Darmstadt","Grundschule","Grundschule","06151/351006","HE","06151/371435",false,8.652193,49.916239
"Wilhelm-Hauff-Schule","HE-3224-0","3224","Stresemannstraße 5, 64297 Darmstadt","Grundschule","Grundschule","06151/596478","HE","06151/278662",false,8.643496,49.805679
"Wilhelm-Leuschner-Schule","HE-3225-0","3225","Bessunger Straße 195, 64295 Darmstadt","Hauptschule","Hauptschule","06151/133409","HE","06151/132555",false,8.636495,49.858844
"Wilhelm-Leuschner-Schule","HE-3225-1","3225","Bessunger Straße 195, 64295 Darmstadt","Realschule","Realschule","06151/133409","HE","06151/132555",false,8.636495,49.858844
"Georg-Büchner-Schule","HE-3227-0","3227","Egerländer Straße 5, 35396 Gießen","Grundschule","Grundschule"," 0641/3011191","HE"," 0641/3062535",false,8.676905,50.5963
"Goetheschule Gießen","HE-3228-0","3228","Westanlage 43, 35390 Gießen","Grundschule","Grundschule"," 0641/3062536","HE"," 0641/3062536",false,8.668004,50.584238
"Grundschule Gießen-West","HE-3229-0","3229","Paul-Schneider-Straße 87, 35398 Gießen","Grundschule","Grundschule"," 0641/8778938","HE"," 0641/3062537",false,8.661512,50.600756
"Sandfeldschule","HE-3230-0","3230","Mildred-Harnack-Weg 37, 35396 Gießen","Grundschule","Grundschule"," 0641/9790956","HE"," 0641/9790967",false,8.675206,50.604575
"Käthe-Kollwitz-Schule","HE-3231-0","3231","Spitzwegring 131, 35396 Gießen","Grundschule","Grundschule"," 0641/5590346","HE"," 0641/5590345",false,8.691937,50.600627
"Ludwig-Uhland-Schule","HE-3232-0","3232","Aulweg 120, 35392 Gießen","Grundschule","Grundschule"," 0641/2501560","HE"," 0641/2501562",false,8.668382,50.572413
"Pestalozzischule Gießen","HE-3233-0","3233","Pestalozzistraße 40, 35394 Gießen","Grundschule","Grundschule"," 0641/49410495","HE"," 0641/4808153",false,8.688518,50.58613
"Pestalozzischule Gießen","HE-3233-1","3233","Pestalozzistraße 40, 35394 Gießen","Hauptschule mit Förderstufe","Hauptschule"," 0641/49410495","HE"," 0641/4808153",false,8.688518,50.58613
"Pestalozzischule Gießen","HE-3233-2","3233","Pestalozzistraße 40, 35394 Gießen","Realschule","Realschule"," 0641/49410495","HE"," 0641/4808153",false,8.688518,50.58613
"Anne-Frank-Schule","HE-3235-0","3235","Freigerichtstraße 41-47, 63450 Hanau","Grundschule","Grundschule","06181/379396","HE","06181/31864",false,8.93876,50.124949
"Brüder-Grimm-Schule","HE-3236-0","3236","Stresemannstraße 10, 63450 Hanau","Grundschule","Grundschule","06181/28264","HE","06181/28660",false,8.919388,50.129428
"Gebeschusschule","HE-3237-0","3237","Friedrich-Engels-Straße 19, 63452 Hanau","Grundschule","Grundschule","06181/16839","HE","06181/13605",false,8.929859,50.142818
"Pestalozzischule","HE-3239-0","3239","Ramsaystraße 12, 63450 Hanau","Grundschule","Grundschule","06181/20201","HE","06181/20244",false,8.916201,50.137937
"Tümpelgarten-Schule","HE-3240-0","3240","Akazienweg 1, 63452 Hanau","Grundschule","Grundschule","06181/13695","HE","06181/13613",false,8.937739,50.137642
"Tümpelgarten-Schule","HE-3240-1","3240","Akazienweg 1, 63452 Hanau","Hauptschule mit Förderstufe","Hauptschule","06181/13695","HE","06181/13613",false,8.937739,50.137642
"Tümpelgarten-Schule","HE-3240-2","3240","Akazienweg 1, 63452 Hanau","Realschule","Realschule","06181/13695","HE","06181/13613",false,8.937739,50.137642
"Wilhelm-Geibel-Schule","HE-3241-0","3241","Kleinfellerstraße 2, 63454 Hanau","Grundschule","Grundschule","06181/257581","HE","06181/28690",false,8.892599,50.135016
"Anne-Frank-Schule","HE-3242-0","3242","Eberhard-von-Rochow-Str. 43, 63069 Offenbach am Main","Grundschule","Grundschule","069/80653139","HE","069/80652225",false,8.766958,50.08387
"Grundschule Buchhügel","HE-3243-0","3243","Goerdelerstraße 131, 63071 Offenbach am Main","Grundschule","Grundschule","069/80652884","HE","069/80652877",false,8.785589,50.092217
"Bachschule","HE-3244-0","3244","Friedensstraße 81, 63071 Offenbach am Main","Hauptschule mit Förderstufe","Hauptschule","069/80653212","HE","069/80652425",false,8.774288,50.098808
"Bachschule","HE-3244-1","3244","Friedensstraße 81, 63071 Offenbach am Main","Realschule","Realschule","069/80653212","HE","069/80652425",false,8.774288,50.098808
"Beethovenschule","HE-3245-0","3245","Beethovenstraße 39, 63069 Offenbach am Main","Grundschule","Grundschule","069/83839715","HE","069/8383970",false,8.756766,50.092323
"Eichendorffschule","HE-3246-0","3246","Bleichstraße 8, 63065 Offenbach am Main","Grundschule","Grundschule","069/80653472","HE","069/80652625",false,8.763752,50.102525
"Ernst-Reuter-Schule","HE-3247-0","3247","Bürgeler Straße 60, 63075 Offenbach am Main","Grundschule","Grundschule","069/80654551","HE","069/80654550",false,8.796591,50.126027
"Ernst-Reuter-Schule","HE-3247-1","3247","Bürgeler Straße 60, 63075 Offenbach am Main","Hauptschule mit Förderstufe","Hauptschule","069/80654551","HE","069/80654550",false,8.796591,50.126027
"Ernst-Reuter-Schule","HE-3247-2","3247","Bürgeler Straße 60, 63075 Offenbach am Main","Realschule","Realschule","069/80654551","HE","069/80654550",false,8.796591,50.126027
"Friedrich-Ebert-Schule","HE-3248-0","3248","Am Wiesengrund 43, 63075 Offenbach am Main","Grundschule","Grundschule","069/80652168","HE","069/80652735",false,8.805585,50.114689
"Geschwister-Scholl-Schule","HE-3249-0","3249","Erich-Ollenhauer-Straße 1, 63073 Offenbach am Main","schulformübergreifende (integrierte) Gesamtschule","Integrierte Gesamtschule","069/80654622","HE","069/80654610",false,8.798296,50.087507
"Goetheschule","HE-3250-0","3250","Bernardstraße 68-72, 63067 Offenbach am Main","Grundschule","Grundschule","069/80653489","HE","069/80652935",false,8.759906,50.101184
"Humboldtschule","HE-3251-0","3251","Humboldtstraße 30, 63069 Offenbach am Main","Grundschule","Grundschule","069/80652385","HE","069/80652355",false,8.768227,50.091539
"Mathildenschule","HE-3253-0","3253","Mathildenstraße 30, 63065 Offenbach am Main","Grundschule","Grundschule","069/80653429","HE","069/80652145",false,8.774049,50.104494
"Mathildenschule","HE-3253-1","3253","Mathildenstraße 30, 63065 Offenbach am Main","Hauptschule mit Förderstufe","Hauptschule","069/80653429","HE","069/80652145",false,8.774049,50.104494
"Mathildenschule","HE-3253-2","3253","Mathildenstraße 30, 63065 Offenbach am Main","Realschule","Realschule","069/80653429","HE","069/80652145",false,8.774049,50.104494
"Schule Bieber","HE-3255-0","3255","Mauerfeldstraße 4, 63073 Offenbach am Main","Grundschule","Grundschule","069/80653579","HE","069/80652445",false,8.804539,50.088259
"Uhlandschule","HE-3256-0","3256","Stiftstraße 25, 63075 Offenbach am Main","Grundschule","Grundschule","069/830066919","HE","069/83006690",false,8.783776,50.119877
"Waldschule Tempelsee","HE-3257-0","3257","Brunnenweg 105, 63071 Offenbach am Main","Grundschule","Grundschule","069/85707319","HE","069/8570730",false,8.792097,50.084753
"Adalbert-Stifter-Schule","HE-3259-0","3259","Brunhildenstraße 2, 65189 Wiesbaden","Grundschule","Grundschule","0611/314963","HE","0611/312235",false,8.261298,50.060142
"Anton-Gruner-Schule","HE-3262-0","3262","Lehrstraße 10, 65183 Wiesbaden","Grundschule","Grundschule","0611/5990220","HE","0611/312228",false,8.238927,50.087481
"Blücherschule","HE-3263-0","3263","Blücherplatz 1, 65195 Wiesbaden","Grundschule","Grundschule","0611/314983","HE","0611/312220",false,8.226776,50.080967
"Brüder-Grimm-Schule","HE-3264-0","3264","Schiersteiner Straße 34, 55246 Mainz-Kostheim","Grundschule","Grundschule","06134/2106019","HE","06134/210600",false,8.30556,50.00278
"Carlo-Mierendorff-Schule","HE-3265-0","3265","Herrenstraße 70, 55246 Mainz-Kostheim","Grundschule","Grundschule","06134/603403","HE","06134/603455",false,8.30743,50.00328
"Diesterwegschule","HE-3266-0","3266","Waldstraße 52, 65187 Wiesbaden","Grundschule","Grundschule","0611/314984","HE","0611/312223",false,8.229212,50.063037
"Erich-Kästner-Schule","HE-3267-0","3267","Zehntenhofstraße 20, 65201 Wiesbaden","Hauptschule","Hauptschule","0611/314922","HE","0611/318471",false,8.192253,50.042993
"Erich-Kästner-Schule","HE-3267-1","3267","Zehntenhofstraße 20, 65201 Wiesbaden","Realschule","Realschule","0611/314922","HE","0611/318471",false,8.192253,50.042993
"Ernst-Göbel-Schule","HE-3268-0","3268","Heßlocher Straße 29, 65207 Wiesbaden","Grundschule","Grundschule","0611/9505361","HE","0611/501420",false,8.303667,50.096397
"Freiherr-vom-Stein-Schule","HE-3269-0","3269","Wilhelm-Tropp-Straße 26, 65203 Wiesbaden","Grundschule","Grundschule","0611/314995","HE","0611/317536",false,8.240787,50.041417
"Friedrich-Ludwig-Jahn-Schule","HE-3270-0","3270","Karlstraße 21-25, 65185 Wiesbaden","Grundschule","Grundschule","0611/314989","HE","0611/312226",false,8.235635,50.074602
"Friedrich-von-Schiller-Schule","HE-3271-0","3271","Lorcher Straße 10, 65197 Wiesbaden","Grundschule","Grundschule","0611/314958","HE","0611/312230",false,8.219981,50.074184
"Fritz-Gansberg-Schule","HE-3272-0","3272","Bierstadter Straße 11, 65189 Wiesbaden","Grundschule","Grundschule","0611/379916","HE","0611/312219",false,8.249648,50.08022
"Goetheschule","HE-3274-0","3274","Goethestraße 6-8, 65203 Wiesbaden","Grundschule","Grundschule","0611/314990","HE","0611/317543",false,8.242378,50.037553
"Gustav-Stresemann-Schule","HE-3275-0","3275","Ludwigsplatz 14, 55252 Mainz-Kastel","Grundschule","Grundschule","06134/5643619","HE","06134/564360",false,8.280776,50.012111
"Hafenschule","HE-3276-0","3276","Zehntenhofstraße 6, 65201 Wiesbaden","Grundschule","Grundschule","0611/9200788","HE","0611/318473",false,8.194898,50.043614
"Hebbelschule","HE-3277-0","3277","Raabestraße 2, 65187 Wiesbaden","Grundschule","Grundschule","0611/315939","HE","0611/312225",false,8.231261,50.070676
"Heinrich-von-Kleist-Schule","HE-3278-0","3278","Lorcher Straße 12, 65197 Wiesbaden","Hauptschule","Hauptschule","0611/314927","HE","0611/312229",false,8.220293,50.073624
"Heinrich-von-Kleist-Schule","HE-3278-1","3278","Lorcher Straße 12, 65197 Wiesbaden","Realschule","Realschule","0611/314927","HE","0611/312229",false,8.220293,50.073624
"Hermann-Ehlers-Schule","HE-3279-0","3279","Tempelhofer Straße 57, 65205 Wiesbaden","schulformübergreifende (integrierte) Gesamtschule","Integrierte Gesamtschule","0611/97897887","HE","0611/97890",false,8.296273,50.061563
"Grundschule Bierstadt","HE-3280-0","3280","Poststraße 37, 65191 Wiesbaden","Grundschule","Grundschule","0611/314987","HE","0611/317255",false,8.27951,50.082952
"Johannes-Maaß-Schule","HE-3281-0","3281","Johannes-Maaß-Straße 1, 65193 Wiesbaden","Grundschule","Grundschule","0611/314960","HE","0611/312231",false,8.232203,50.091013
"Joseph-von-Eichendorff-Schule","HE-3282-0","3282","Otto-Reutter-Straße 5, 65201 Wiesbaden","Grundschule","Grundschule","0611/314924","HE","0611/318745",false,8.196922,50.05923
"Justus-von-Liebig-Schule","HE-3283-0","3283","Lilienthalstraße 11, 65205 Wiesbaden","Grundschule","Grundschule","0611/721270","HE","0611/317820",false,8.305079,50.056623
"Kohlheckschule","HE-3285-0","3285","Kohlheckstraße 43, 65199 Wiesbaden","Grundschule","Grundschule","0611/5057880","HE","0611/5050329",false,8.193631,50.082927
"Konrad-Duden-Schule","HE-3286-0","3286","Am Schloßberg 22, 65191 Wiesbaden","Grundschule","Grundschule","0611/238879522","HE","0611/23887950",false,8.26679,50.103173
"Ludwig-Beck-Schule","HE-3288-0","3288","Wörther-See-Straße 8, 65187 Wiesbaden","Grundschule","Grundschule","0611/315485","HE","0611/312141",false,8.217712,50.05539
"Otto-Stückrath-Schule","HE-3290-0","3290","Albert-Schweitzer-Allee 40, 65203 Wiesbaden","Grundschule","Grundschule","0611/9600434","HE","0611/317541",false,8.227382,50.042311
"Philipp-Reis-Schule","HE-3291-0","3291","Mühlborngasse 17, 65199 Wiesbaden","Grundschule","Grundschule","0611/314994","HE","0611/318752",false,8.193755,50.074999
"Peter-Rosegger-Schule","HE-3292-0","3292","Hauptstraße 13-15, 65207 Wiesbaden","Grundschule","Grundschule","0611/9505990","HE","0611/501266",false,8.3139614,50.0058337
"Pestalozzischule","HE-3293-0","3293","Hubertusstraße 1-5, 65203 Wiesbaden","Grundschule","Grundschule","0611/73228816","HE","0611/7322880",false,8.234537,50.049848
"Riederbergschule","HE-3294-0","3294","Philippsbergstraße 26-28, 65195 Wiesbaden","Grundschule","Grundschule","0611/53167118","HE","0611/53167111",false,8.233698,50.084759
"Robert-Schumann-Schule","HE-3296-0","3296","Schumannstraße 18, 65193 Wiesbaden","Grundschule","Grundschule","0611/315949","HE","0611/315490",false,8.249283,50.090755
"Wolfram-von-Eschenbach-Schule","HE-3297-0","3297","Raabestraße 2, 65187 Wiesbaden","Hauptschule","Hauptschule","0611/313992","HE","0611/312224",false,8.231261,50.070676
"Stadtschule Alsfeld","HE-3298-0","3298","Volkmarstraße 6, 36304 Alsfeld","Grundschule","Grundschule","06631/72357","HE","06631/2505",false,9.270913,50.748738
"Gerhart-Hauptmann-Schule Alsfeld","HE-3300-0","3300","Landgraf-Hermann-Str. 20, 36304 Alsfeld","Grundschule mit Förderstufe","Grundschule","06631/800036","HE","06631/2229",false,9.272856,50.754529
"Cornelia-Funke-Schule","HE-3301-0","3301","Sudetenstraße 3a, 36318 Schwalmtal","Grundschule","Grundschule","06638/1604","HE","06638/369",false,9.322278,50.700264
"Astrid-Lindgren-Schule","HE-3304-0","3304","Schulstraße 6, 36323 Grebenau","Grundschule","Grundschule","06646/919768","HE","06646/8211",false,9.462313,50.740025
"Mittelpunktschule Feldatal","HE-3305-0","3305","Alter Weg 6, 36325 Feldatal","Grundschule","Grundschule","06637/919016","HE","06637/481",false,9.169518,50.648449
"Grundschule Kirtorf","HE-3306-0","3306","Schulstraße 5, 36320 Kirtorf","Grundschule","Grundschule","06635/919013","HE","06635/305",false,9.102908,50.770234
"Pestalozzischule Gemünden","HE-3309-0","3309","Lindenweg 1, 35329 Gemünden (Felda)","Grundschule","Grundschule","06634/919342","HE","06634/919341",false,9.051196,50.689434
"Grundschule Oberes Ohmtal","HE-3311-0","3311","Schillerstraße 60, 35325 Mücke","Grundschule","Grundschule","06400/5679","HE","06400/5415",false,9.10361,50.613648
"Mittelpunktschule Antrifttal","HE-3312-0","3312","Am Berg 3, 36329 Romrod","Grundschule","Grundschule","06636/919011","HE","06636/919010",false,9.223327,50.718523
"Grundschule Katzenberg","HE-3313-0","3313","Pfarrgasse 3, 36326 Antrifttal","Grundschule","Grundschule","06631/706406","HE","06631/3266",false,9.185212,50.795247
"Nibelungenschule","HE-3316-0","3316","Balthasar-Neumann-Straße 14, 68623 Lampertheim","Grundschule","Grundschule","06241/985534","HE","06241/80012",false,8.415338,49.661385
"Nibelungenschule","HE-3316-1","3316","Balthasar-Neumann-Straße 14, 68623 Lampertheim","Hauptschule","Hauptschule","06241/985534","HE","06241/80012",false,8.415338,49.661385
"Eichendorff-Schule","HE-3318-0","3318","Schulstraße 26, 64646 Heppenheim (Bergstraße)","Grundschule","Grundschule","06252/913339","HE","06252/913329",false,8.644375,49.640763888889
"Schillerschule","HE-3321-0","3321","Kaiserstraße 28, 68623 Lampertheim","Grundschule","Grundschule","06206/910687","HE","06206/910686",false,8.469767,49.596061
"Goetheschule","HE-3322-0","3322","Jakobstraße 51, 68623 Lampertheim","Grundschule","Grundschule","06206/12226","HE","06206/3828",false,8.465529,49.600629
"Pestalozzischule","HE-3323-0","3323","Am Sportfeld 9, 68623 Lampertheim","Grundschule","Grundschule","06206/57089","HE","06206/57088",false,8.493072,49.585077
"Seehofschule","HE-3324-0","3324","Lampertheimer Straße 4, 68623 Lampertheim","Grundschule","Grundschule","06256/859442","HE","06256/444",false,8.586519,49.598208
"Carl-Orff-Schule","HE-3325-0","3325","Almenweg 22, 64678 Lindenfels","Grundschule","Grundschule","06255/952551","HE","06255/2519",false,8.774838,49.689076
"Werner-von-Siemens-Schule","HE-3326-0","3326","Kiefernstraße 2, 64653 Lorsch","Hauptschule","Hauptschule","06251/5826822","HE","06251/582680",false,8.563871,49.64308
"Werner-von-Siemens-Schule","HE-3326-1","3326","Kiefernstraße 2, 64653 Lorsch","Realschule","Realschule","06251/5826822","HE","06251/582680",false,8.563871,49.64308
"Schlosshofschule","HE-3331-0","3331","Kirchgasse 25, 69509 Mörlenbach","Grundschule","Grundschule","06209/796468","HE","06209/4120",false,8.734041,49.599099
"Freiherr-vom-Stein-Schule","HE-3332-0","3332","Hopfengartenweg 7, 69239 Neckarsteinach","Grundschule","Grundschule","06229/960308","HE","06229/312",false,8.845858,49.401473
"Freiherr-vom-Stein-Schule","HE-3332-1","3332","Hopfengartenweg 7, 69239 Neckarsteinach","Hauptschule","Hauptschule","06229/960308","HE","06229/312",false,8.845858,49.401473
"Freiherr-vom-Stein-Schule","HE-3332-2","3332","Hopfengartenweg 7, 69239 Neckarsteinach","Realschule","Realschule","06229/960308","HE","06229/312",false,8.845858,49.401473
"Grundschule Nieder-Liebersbach","HE-3333-0","3333","Liebersbacher Straße 125, 69488 Birkenau","Grundschule","Grundschule","06201/32547","HE","06201/32547",false,8.702539,49.584452
"Steinerwaldschule","HE-3334-0","3334","Wormser Straße 8, 68647 Biblis","Grundschule","Grundschule","06245/290384","HE","06245/3620",false,8.388218,49.682112
