address,fax,full_time_school,id,lat,lon,name,official_id,phone,school_type,school_type_entity,state
Heinrich-Heine-Weg 1 06889 Lutherstadt Wittenberg OT Reinsdorf,03491/669003,false,ST-108,51.899409,12.60837,"Sekundarschule ""Heinrich Heine""",,03491/667808,,,ST
Alban-Hess-Straße 45 b 06526 Sangerhausen,03464/519159,false,ST-109,51.469183,11.300553,"Sekundarschule ""Heinrich Heine""",,03464/521807,,,ST
Schäferplatz 14 06429 Nienburg (Saale),nicht angegeben,false,ST-110,51.839111,11.769644,"Sekundarschule ""Happy Children""",,034721/41430,,,ST
Friedrich-Ebert-Straße 51 39114 Magdeburg,0391/8110003,false,ST-111,52.12545,11.6659,"Sekundarschule ""Hans Schellheimer""",,0391/857314,,,ST
Lindenallee 29 29410 Hansestadt Salzwedel,03901/305192,false,ST-112,52.845069,11.169498,"Sekundarschule ""Gotthold Ephraim Lessing""",,03901/305190,,,ST
Friedrich-Ebert-Straße 19 39596 Goldbeck,039388/29980,false,ST-113,52.712998,11.863304,"Sekundarschule ""Geschwister Scholl""",,039388/28233,,,ST
Nordhausener Straße 18 39245 Gommern,039200/40151,false,ST-114,52.074846,11.820804,"Sekundarschule ""Fritz Heicke""",,039200/51258,,,ST
Nordstraße 4 06632 Freyburg (Unstrut),034464/27135,false,ST-115,51.219982,11.768486,"Sekundarschule ""Friedrich Ludwig Jahn""",,034464/28215,,,ST
Karl-Marx-Straße 37 39288 Burg,03921/4827360,false,ST-116,52.27521,11.853811,"Sekundarschule ""Friedrich Adolph Wilhelm Diesterweg""",,03921/2529,,,ST
Elballee 87 06846 Dessau-Roßlau,0340/6610554,false,ST-117,51.850658,12.214778,"Sekundarschule ""Friedensschule""",,0340/616207,,,ST
Wilhelm-Trautewein-Straße 19 38820 Halberstadt,03941/568107,false,ST-118,51.893281,11.068005,"Sekundarschule ""Freiherr Spiegel""",,03941/601302,,,ST
Albert-Schweitzer-Straße 19 06484 Quedlinburg,03946/9019276,false,ST-119,51.779159,11.149615,"Sekundarschule ""Ernst Bansi""",,03946/51035,,,ST
