Schule,ID,official_id,school_type,partner_name,Type_grob,Type_mittel,Type_detail,state
Georg-von-Giesche-Schule,BE-15654,07K06,Integrierte Sekundarschule,Seniorpartner in School (SiS) e.V. Berlin,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Georg-von-Giesche-Schule,BE-15654,07K06,Integrierte Sekundarschule,Steigenberger Hotel Berlin,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,Arbeiterwohlfahrt,Verband / Kammer / Innung / Gewerkschaft,Gewerkschaft,,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,Berliner Tafel,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,Berliner Volksbank,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,Berlinische Galerie,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,Bildungs- und Beratungszentrum für Beruf und Beschäftigung Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Amt),,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,Bundesagentur für Arbeit,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Agentur für Arbeit),,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,Deutsche Bahn AG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,Deutsches Historisches Museum,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Kultur),Museum,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,FC Internationale Berlin 1980 e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,Freie Universtität Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,Humboldt-Universität Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,Institut Francais de Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Amt),,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,interkulturelles Haus,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,Jugendmuseum Schöneberg,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Kultur),Museum,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,Lexia International Study Abroad,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,Maxim-Gorki-Theater,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Kultur),Theater,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,Netzwerk für kreative Schulen,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Netzwerk,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,Olympischer Sport-Club Berlin e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,Regenbogenschutzkreis,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Netzwerk,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,Studienkreis Berlin-Schöneberg,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Netzwerk,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,Technische Universität Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,Technische Universität Braunschweig,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Robert-Blum-Gymnasium,BE-15655,07Y01,Gymnasien,Universität Hamburg,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Rückert-Gymnasium,BE-15656,07Y02,Gymnasien,Berliner Bank Niederlassung der Deutsche Bank Privat- und Geschäftskunden AG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Rückert-Gymnasium,BE-15656,07Y02,Gymnasien,Deutsch-Französisches Jugendwerk,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),,BE
Rückert-Gymnasium,BE-15656,07Y02,Gymnasien,Partnerschule in Caen (Frankreich),Partnerschule,Partnerschule,,BE
Rückert-Gymnasium,BE-15656,07Y02,Gymnasien,Partnerschule in Chambery (Frankreich),Partnerschule,Partnerschule,,BE
Rückert-Gymnasium,BE-15656,07Y02,Gymnasien,Partnerschule in Derry (Nordirland),Partnerschule,Partnerschule,,BE
Rückert-Gymnasium,BE-15656,07Y02,Gymnasien,Partnerschule in Enghien les Bains (Frankreich),Partnerschule,Partnerschule,,BE
Rückert-Gymnasium,BE-15656,07Y02,Gymnasien,Partnerschule in Neapel (Italien),Partnerschule,Partnerschule,,BE
Rückert-Gymnasium,BE-15656,07Y02,Gymnasien,Partnerschule in New York (USA),Partnerschule,Partnerschule,,BE
Rheingau-Gymnasium,BE-15657,07Y03,Gymnasien,Die Johanniter - Schulsanitätsdienst der Johanniter-Jugend,Religiöse Einrichtung,Kirchliche Einrichtung,,BE
Rheingau-Gymnasium,BE-15657,07Y03,Gymnasien,Partnerschule in Bordeaux (Frankreich),Partnerschule,Partnerschule,,BE
Rheingau-Gymnasium,BE-15657,07Y03,Gymnasien,Partnerschule in Tonder Dänemark,Partnerschule,Partnerschule,,BE
Rheingau-Gymnasium,BE-15657,07Y03,Gymnasien,Partnerschule in Tulsa / Oklahoma (USA),Partnerschule,Partnerschule,,BE
Marianne-Cohn-Schule,BE-15658,07S04,"Förderschwerp.""Geistige Entwicklung""",Berliner Werkstätten für Behinderte GmbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Marianne-Cohn-Schule,BE-15658,07S04,"Förderschwerp.""Geistige Entwicklung""",Gemeindedolmetschdienst Berlin,Religiöse Einrichtung,Kirchliche Einrichtung,,BE
Marianne-Cohn-Schule,BE-15658,07S04,"Förderschwerp.""Geistige Entwicklung""",Kooperationen mit Berliner Künstlern über den Berliner Projektfonds Kulturelle Bildung (Ein Projektfond der Kulturprojekte Berlin GmbH),Wirtschaftsakteur,Wirtschaftsakteur,,BE
Marianne-Cohn-Schule,BE-15658,07S04,"Förderschwerp.""Geistige Entwicklung""",Netzwerk Berliner Schülerfirmen über Arbeit-Schule-Integrations-Gesellschaft (ASIG) e. V. Berlin,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Netzwerk,BE
Marianne-Cohn-Schule,BE-15658,07S04,"Förderschwerp.""Geistige Entwicklung""",Yehudi-Menuhin-Stiftung Live Music Now,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Stiftung,BE
Sachsenwald-Grundschule,BE-15665,06G14,Grundschule,Berliner Fechtclub e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Sachsenwald-Grundschule,BE-15665,06G14,Grundschule,Biermann + Siems GbR (sozialer IT-Dienstleister),Wirtschaftsakteur,Wirtschaftsakteur,,BE
Sachsenwald-Grundschule,BE-15665,06G14,Grundschule,HC Steglitz e.V. Berlin (Freizeitsport),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Sachsenwald-Grundschule,BE-15665,06G14,Grundschule,Nachbarschaftsheim Schöneberg e.V. (Kooperation für die ergänzende Betreuung),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Sachsenwald-Grundschule,BE-15665,06G14,Grundschule,Spielgemeinschaft OSC Schöneberg-Friedenau (Handball),Wirtschaftsakteur,Sportverein/Programm/Initaitve,,BE
Sachsenwald-Grundschule,BE-15665,06G14,Grundschule,Steglitzer Sport Club (SCC) Südwest 1947 e.V. Berlin (Trampolin,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Dunant-Grundschule,BE-15666,06G15,Grundschule,Akademisches Orchester Berlin e.V.,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Kultur),Orchester,BE
Dunant-Grundschule,BE-15666,06G15,Grundschule,CANTATE Kinder- und Jugendchor Berlin e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Dunant-Grundschule,BE-15666,06G15,Grundschule,Kaizen Berlin e.V. (Judo),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Dunant-Grundschule,BE-15666,06G15,Grundschule,"Musikschule Steglitz-Zehlendorf Leo Borchard"" (Kleingruppenunterricht am Nachmittag)",Öffentliche Infrastruktur,Musikschule/musikalische Einrichtung,,BE
Dunant-Grundschule,BE-15666,06G15,Grundschule,Steglitzer Fußball-Club Stern 1900 e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Dunant-Grundschule,BE-15666,06G15,Grundschule,Tandem BQG - gemeinnützige Beschäftigungs- und Qualifizierungsgesellschaft mbH (Schulstation),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Dunant-Grundschule,BE-15666,06G15,Grundschule,Teilnahme an COMENIUS-Schulpartnerschaften (Aktion im Rahmen des Sokrates-Programms der Europäischen Union),Öffentliche Infrastruktur,Modell/Förderprogramm/Projekt,,BE
Kronach-Grundschule,BE-15673,06G23,Grundschule,Partnerschule in Moskau,Partnerschule,Partnerschule,,BE
Clemens-Brentano-Grundschule,BE-15675,06G25,Grundschule,Austausch mit Pariser Partnerschule,Partnerschule,Partnerschule,,BE
Grundschule am Königsgraben,BE-15677,06G27,Grundschule,1. FC Wacker Lankwitz 1921 e. V. (Fußball-AG),Gemeinnütziger Akteur,Wirtschaftsakteur,,BE
Grundschule am Königsgraben,BE-15677,06G27,Grundschule,Kooperationen mit Kitas in der Umgebung,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Grundschule am Königsgraben,BE-15677,06G27,Grundschule,Musikschule Steglitz-Zehlendorf Leo Borchard,Öffentliche Infrastruktur,Musikschule/musikalische Einrichtung,,BE
Grundschule am Königsgraben,BE-15677,06G27,Grundschule,Polizeiabschnitt,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Kopernikus-Schule (Integrierte Sekundarschule),BE-15681,06K03,Integrierte Sekundarschule,AOK - Die Gesundheitskasse,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Gesundheitswesen/Altersvorsorge),,BE
Kopernikus-Schule (Integrierte Sekundarschule),BE-15681,06K03,Integrierte Sekundarschule,Berliner Netzwerk für Ausbildung (bbw Akademie für betriebswirtschaftliche Weiterbildung GmbH),Wirtschaftsakteur,Wirtschaftsakteur,,BE
Kopernikus-Schule (Integrierte Sekundarschule),BE-15681,06K03,Integrierte Sekundarschule,Deutsche Kinder- und Jugendstiftung (DKJS),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Stiftung,BE
Kopernikus-Schule (Integrierte Sekundarschule),BE-15681,06K03,Integrierte Sekundarschule,Diakonisches Werk Berlin-Brandenburg-schlesische Oberlausitz e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Kopernikus-Schule (Integrierte Sekundarschule),BE-15681,06K03,Integrierte Sekundarschule,Gorilla Theater e.V. (Improvisationstheater),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Kopernikus-Schule (Integrierte Sekundarschule),BE-15681,06K03,Integrierte Sekundarschule,Jugendamt Steglitz-Zehlendorf,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),,BE
Kopernikus-Schule (Integrierte Sekundarschule),BE-15681,06K03,Integrierte Sekundarschule,KARUNA Zukunft für Kinder und Jugendliche in Not Int. e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Kopernikus-Schule (Integrierte Sekundarschule),BE-15681,06K03,Integrierte Sekundarschule,Partnerschule in Brøndby Strand bei Kopenhagen (Dänemark),Partnerschule,Partnerschule,,BE
Kopernikus-Schule (Integrierte Sekundarschule),BE-15681,06K03,Integrierte Sekundarschule,Polizeiabschnitt,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Bröndby-Schule (Integrierte Sekundarschule),BE-15682,06K04,Integrierte Sekundarschule,Entwicklungspolitisches Bildungs- und Informationszentrum e.V. (EPIZ),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Bröndby-Schule (Integrierte Sekundarschule),BE-15682,06K04,Integrierte Sekundarschule,Institut für Produktives Lernen in Europa (IPLE),Öffentliche Infrastruktur,Familien-/Bildungs-/Kulturzentrum,,BE
Bröndby-Schule (Integrierte Sekundarschule),BE-15682,06K04,Integrierte Sekundarschule,Modul e.V. (Förderverein für modernes Lehren und Lernen in Schule,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Bröndby-Schule (Integrierte Sekundarschule),BE-15682,06K04,Integrierte Sekundarschule,Powerhalse e.V. - Lernen durch Lehren (LdL),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
J.-A.-Zeune-Schule für Blinde und Berufsfachschule Dr. Silex,BE-15684,06S05,Berufsfachschule,Contact - Die Praxis im Kiez e.V. (Jugend- und Familienhilfe),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
J.-A.-Zeune-Schule für Blinde und Berufsfachschule Dr. Silex,BE-15684,06S05,Berufsfachschule,Humboldt-Universität zu Berlin (Institut für Rehabilitationswissenschaften),Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Louise-Schroeder-Schule (OSZ Bürowirtschaft und Verwaltung),BE-15687,06B02,Berufliches Gymnasium,Bildung für Berlin und Brandenburg e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Louise-Schroeder-Schule (OSZ Bürowirtschaft und Verwaltung),BE-15687,06B02,Berufliches Gymnasium,das Oberstufenzentrum kooperiert mit über 500 privaten Betrieben und Behörden auf Bundes- und Landesebene,Unbestimmt,Unklar,,BE
Louise-Schroeder-Schule (OSZ Bürowirtschaft und Verwaltung),BE-15687,06B02,Berufliches Gymnasium,Evangelische Berufsschularbeit,Religiöse Einrichtung,Kirchliche Einrichtung,,BE
Louise-Schroeder-Schule (OSZ Bürowirtschaft und Verwaltung),BE-15687,06B02,Berufliches Gymnasium,Jugendbildungsstätte Haus Kreisau,Religiöse Einrichtung,Familien-/Bildungs-/Kulturzentrum,,BE
Louise-Schroeder-Schule (OSZ Bürowirtschaft und Verwaltung),BE-15687,06B02,Berufliches Gymnasium,PRAXIS-NAH e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Louise-Schroeder-Schule (OSZ Bürowirtschaft und Verwaltung),BE-15687,06B02,Berufliches Gymnasium,Wannseeforum (aktuelle kulturelle und politische Jugendbildung),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Hugo-Gaudig-Schule,BE-15699,07K11,Integrierte Sekundarschule,Nachbarschafts- und Selbsthilfezentrum (NUSZ) in der ufa Fabrik e.V. (Kooperation in der ergänzenden Betreuung),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Hugo-Gaudig-Schule,BE-15699,07K11,Integrierte Sekundarschule,Polizeiabschnitt,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Hugo-Gaudig-Schule,BE-15699,07K11,Integrierte Sekundarschule,Stadtbibliothek Tempelhof-Schöneberg,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Kultur),Bibliothek,BE
Johanna-Eck-Schule (Integrierte Sekundarschule),BE-15700,07K07,Integrierte Sekundarschule,AOK Nordost - Die Gesundheitskasse,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Gesundheitswesen/Altersvorsorge),,BE
Johanna-Eck-Schule (Integrierte Sekundarschule),BE-15700,07K07,Integrierte Sekundarschule,Industrie- und Handelskammer (IHK) zu Berlin,Verband / Kammer / Innung / Gewerkschaft,Öffentliche Infrastruktur (Amt),,BE
Theodor-Haubach-Schule,BE-15701,07K04,Integrierte Sekundarschule,BAUHAUS GmbH & Co. KG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Theodor-Haubach-Schule,BE-15701,07K04,Integrierte Sekundarschule,eTwinning (Netzwerk für Schulen in Europa) u.a.,Öffentliche Infrastruktur,Modell/Förderprogramm/Projekt,,BE
Theodor-Haubach-Schule,BE-15701,07K04,Integrierte Sekundarschule,Industrie- und Handelskammer (IHK) zu Berlin,Verband / Kammer / Innung / Gewerkschaft,Öffentliche Infrastruktur (Amt),,BE
Theodor-Haubach-Schule,BE-15701,07K04,Integrierte Sekundarschule,KAELTRO Scholz KG (Gebäudetechnik),Wirtschaftsakteur,Wirtschaftsakteur,,BE
Theodor-Haubach-Schule,BE-15701,07K04,Integrierte Sekundarschule,Media Markt TV-HiFi-Elektro GmbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Theodor-Haubach-Schule,BE-15701,07K04,Integrierte Sekundarschule,METRO Cash & Carry Deutschland GmbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Theodor-Haubach-Schule,BE-15701,07K04,Integrierte Sekundarschule,Polizeiabschnitt 47,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Theodor-Haubach-Schule,BE-15701,07K04,Integrierte Sekundarschule,"Telekom Deutschland GmbH (Jump in MINT"")",Wirtschaftsakteur,Wirtschaftsakteur,,BE
Theodor-Haubach-Schule,BE-15701,07K04,Integrierte Sekundarschule,Unternehmensnetzwerk Motzener Straße e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Luise-Henriette-Gymnasium,BE-15703,07Y05,Gymnasien,Gillette Deutschland GmbH (Procter & Gamble Germany GmbH & Co Operations oHG),Öffentliche Infrastruktur,Öffentliche Infrastruktur (Kultur),Oper,BE
Luise-Henriette-Gymnasium,BE-15703,07Y05,Gymnasien,Hochschule für Wirtschaft und Recht Berlin (HWR),Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Luise-Henriette-Gymnasium,BE-15703,07Y05,Gymnasien,Institut der deutschen Wirtschaft Köln e.V. (Gründung von Juniorunternehmen und Teilnahme an europaweiten Wettbewerben),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Luise-Henriette-Gymnasium,BE-15703,07Y05,Gymnasien,Partnerschule in Auckland (Neuseeland),Partnerschule,Partnerschule,,BE
Luise-Henriette-Gymnasium,BE-15703,07Y05,Gymnasien,Partnerschule in Saint-Mathieu de Tréviers bei Montpellier (Frankreich),Partnerschule,Partnerschule,,BE
Luise-Henriette-Gymnasium,BE-15703,07Y05,Gymnasien,Siemens AG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Luise-Henriette-Gymnasium,BE-15703,07Y05,Gymnasien,The Boston Consulting Group GmbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Otto-Wels-Grundschule,BE-15709,02G24,Grundschule,Arabische Eltern Union e. V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Otto-Wels-Grundschule,BE-15709,02G24,Grundschule,"COMENIUS-Netzwerk Learning Migration""OMENIUS-Netzwerk""",Öffentliche Infrastruktur,Modell/Förderprogramm/Projekt,,BE
Otto-Wels-Grundschule,BE-15709,02G24,Grundschule,Gemeindedolmetschdienst Berlin,Religiöse Einrichtung,Kirchliche Einrichtung,,BE
Otto-Wels-Grundschule,BE-15709,02G24,Grundschule,Partnerschule in Istanbul (Türkei),Partnerschule,Partnerschule,,BE
Otto-Wels-Grundschule,BE-15709,02G24,Grundschule,Polizeiabschnitt 53,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Otto-Wels-Grundschule,BE-15709,02G24,Grundschule,Soziale Stadt/Quartiersmanagement Wassertorplatz,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Quartiersmanagement,BE
Otto-Wels-Grundschule,BE-15709,02G24,Grundschule,"Teilnahme am Modellprogramm FörMig Transfer"" (Förderung von Kindern und Jugendlichen mit Migrationshintergrund)",Öffentliche Infrastruktur,Modell/Förderprogramm/Projekt,,BE
Otto-Wels-Grundschule,BE-15709,02G24,Grundschule,Türkischer Elternverein in Berlin-Brandenburg e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Kurt-Schumacher-Grundschule,BE-15713,02G12,Grundschule,BrotZeit e.V. (kostenloses Frühstück für Schulkinder),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Kurt-Schumacher-Grundschule,BE-15713,02G12,Grundschule,Diakonisches Werk Berlin-Brandenburg-schlesische Oberlausitz e.V. (Stadtteilmütter),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Kurt-Schumacher-Grundschule,BE-15713,02G12,Grundschule,Kita Kreuzberger Krümel,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Kurt-Schumacher-Grundschule,BE-15713,02G12,Grundschule,Pestalozzi-Fröbel-Haus (Werkpädagogen),Gemeinnütziger Akteur,Familien-/Bildungs-/Kulturzentrum,,BE
Kurt-Schumacher-Grundschule,BE-15713,02G12,Grundschule,Qualifizierung,Unbestimmt,Unklar,,BE
Kurt-Schumacher-Grundschule,BE-15713,02G12,Grundschule,Schildkröte GmbH Berlin (Ausbildung,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Kurt-Schumacher-Grundschule,BE-15713,02G12,Grundschule,Vermittlung von Jugendlichen mit bes. Förderbedarf,Unbestimmt,Unklar,,BE
Galilei-Grundschule,BE-15715,02G14,Grundschule,Ergotherapiepraxis - Therapien werden in der Schule durchgeführt,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Galilei-Grundschule,BE-15715,02G14,Grundschule,Evangelisches Johannisstift,Religiöse Einrichtung,Kirchliche Einrichtung,,BE
Galilei-Grundschule,BE-15715,02G14,Grundschule,Forschungsschiff,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Galilei-Grundschule,BE-15715,02G14,Grundschule,FUN - Eltern-Schulprojekt,Öffentliche Infrastruktur,Modell/Förderprogramm/Projekt,,BE
Galilei-Grundschule,BE-15715,02G14,Grundschule,Gripstheater,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Kultur),Theater,BE
Galilei-Grundschule,BE-15715,02G14,Grundschule,Hertie School of Government,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Galilei-Grundschule,BE-15715,02G14,Grundschule,Jüdisches Museum,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Kultur),Museum,BE
Galilei-Grundschule,BE-15715,02G14,Grundschule,Kreuzberger Musikalische Aktion (KMA),Gemeinnütziger Akteur,Musikschule/musikalische Einrichtung,,BE
Galilei-Grundschule,BE-15715,02G14,Grundschule,Kulturabteilung des Willi-Brandt-Hauses,Öffentliche Infrastruktur,Familien-/Bildungs-/Kulturzentrum,,BE
