Schule,ID,official_id,school_type,partner_name,Type_grob,Type_mittel,Type_detail,state
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-4,4550158,Berufliches Gymnasium,Schulparnerschaft mit der Forstschule in Zagnansk (Polen),Partnerschule,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-4,4550158,Berufliches Gymnasium,Schulparnerschaft mit der Forstschule in Zagnansk (Polen),Partnerschule,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-4,4550158,Berufliches Gymnasium,Schulparnerschaft mit der Forstschule in Zagnansk (Polen),Partnerschule,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-4,4550158,Berufliches Gymnasium,Schulparnerschaft mit der Forstschule in Zagnansk (Polen),Partnerschule,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-4,4550158,Berufliches Gymnasium,Förderverein,Gemeinnütziger Akteur,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-4,4550158,Berufliches Gymnasium,Förderverein,Gemeinnütziger Akteur,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-4,4550158,Berufliches Gymnasium,Förderverein,Gemeinnütziger Akteur,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-4,4550158,Berufliches Gymnasium,Förderverein,Gemeinnütziger Akteur,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-4,4550158,Berufliches Gymnasium,Förderverein,Gemeinnütziger Akteur,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-4,4550158,Berufliches Gymnasium,Förderverein,Gemeinnütziger Akteur,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-5,4550158,Berufsbildende Förderschule,"Schulparnerschaft mit der Forstschule in Zagnansk (Polen),Förderverein",Gemeinnütziger Akteur,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-5,4550158,Berufsbildende Förderschule,"Schulparnerschaft mit der Forstschule in Zagnansk (Polen),Förderverein",Gemeinnütziger Akteur,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-5,4550158,Berufsbildende Förderschule,"Schulparnerschaft mit der Forstschule in Zagnansk (Polen),Förderverein",Gemeinnütziger Akteur,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-5,4550158,Berufsbildende Förderschule,"Schulparnerschaft mit der Forstschule in Zagnansk (Polen),Förderverein",Gemeinnütziger Akteur,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-5,4550158,Berufsbildende Förderschule,"Schulparnerschaft mit der Forstschule in Zagnansk (Polen),Förderverein",Gemeinnütziger Akteur,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-5,4550158,Berufsbildende Förderschule,"Schulparnerschaft mit der Forstschule in Zagnansk (Polen),Förderverein",Gemeinnütziger Akteur,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-5,4550158,Berufsbildende Förderschule,Schulparnerschaft mit der Forstschule in Zagnansk (Polen),Partnerschule,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-5,4550158,Berufsbildende Förderschule,Schulparnerschaft mit der Forstschule in Zagnansk (Polen),Partnerschule,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-5,4550158,Berufsbildende Förderschule,Schulparnerschaft mit der Forstschule in Zagnansk (Polen),Partnerschule,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-5,4550158,Berufsbildende Förderschule,Schulparnerschaft mit der Forstschule in Zagnansk (Polen),Partnerschule,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-5,4550158,Berufsbildende Förderschule,Schulparnerschaft mit der Forstschule in Zagnansk (Polen),Partnerschule,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-5,4550158,Berufsbildende Förderschule,Schulparnerschaft mit der Forstschule in Zagnansk (Polen),Partnerschule,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-5,4550158,Berufsbildende Förderschule,Förderverein,Gemeinnütziger Akteur,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-5,4550158,Berufsbildende Förderschule,Förderverein,Gemeinnütziger Akteur,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-5,4550158,Berufsbildende Förderschule,Förderverein,Gemeinnütziger Akteur,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-5,4550158,Berufsbildende Förderschule,Förderverein,Gemeinnütziger Akteur,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-5,4550158,Berufsbildende Förderschule,Förderverein,Gemeinnütziger Akteur,,,SN
"Berufliches Schulzentrum für Wirtschaft, Gesundheit, Ernährung und Forstwirtschaft  ""Anne Frank "" Plauen",SN-4550158-5,4550158,Berufsbildende Förderschule,Förderverein,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Abt. Jugendhilfe Landkreis Bautzen#,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Abt. Jugendhilfe Landkreis Bautzen#,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Abt. Jugendhilfe Landkreis Bautzen#,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Abt. Jugendhilfe Landkreis Bautzen#,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Jugendblasorchester Bautzen,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Jugendblasorchester Bautzen,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Jugendblasorchester Bautzen,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Jugendblasorchester Bautzen,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Budissa Bautzen,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Budissa Bautzen,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Budissa Bautzen,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Budissa Bautzen,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,MSV Bautzen,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,MSV Bautzen,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,MSV Bautzen,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,MSV Bautzen,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Staatliche Studienakademie Bautzen#,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Staatliche Studienakademie Bautzen#,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Staatliche Studienakademie Bautzen#,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Staatliche Studienakademie Bautzen#,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,BLV,Unbestimmt,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,BLV,Unbestimmt,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,BLV,Unbestimmt,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,BLV,Unbestimmt,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Technologie Förderzentrum,Unbestimmt,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Technologie Förderzentrum,Unbestimmt,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Technologie Förderzentrum,Unbestimmt,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Technologie Förderzentrum,Unbestimmt,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Förderverein des Philipp-Melanchthon-Gymnasiums,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Förderverein des Philipp-Melanchthon-Gymnasiums,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Förderverein des Philipp-Melanchthon-Gymnasiums,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Förderverein des Philipp-Melanchthon-Gymnasiums,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Technologieförderverein Bautzen#Deutsche Physikalische Gesellschaft#,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Technologieförderverein Bautzen#Deutsche Physikalische Gesellschaft#,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Presswerkzeugbau Großdubrau,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Presswerkzeugbau Großdubrau,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,TGZ Bautzen und Förderverein des TGZ Bautzen,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,TGZ Bautzen und Förderverein des TGZ Bautzen,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Presswerkzeugbau Großdubrau,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Presswerkzeugbau Großdubrau,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Skynet,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Skynet,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Skynet,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,Skynet,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,TGZ Bautzen und Förderverein des TGZ Bautzen,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-0,4140026,Gymnasium,TGZ Bautzen und Förderverein des TGZ Bautzen,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Abt. Jugendhilfe Landkreis Bautzen#,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Abt. Jugendhilfe Landkreis Bautzen#,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Abt. Jugendhilfe Landkreis Bautzen#,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Abt. Jugendhilfe Landkreis Bautzen#,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Jugendblasorchester Bautzen,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Jugendblasorchester Bautzen,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Jugendblasorchester Bautzen,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Jugendblasorchester Bautzen,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Budissa Bautzen,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Budissa Bautzen,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Budissa Bautzen,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Budissa Bautzen,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,MSV Bautzen,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,MSV Bautzen,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,MSV Bautzen,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,MSV Bautzen,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Staatliche Studienakademie Bautzen#,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Staatliche Studienakademie Bautzen#,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Staatliche Studienakademie Bautzen#,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Staatliche Studienakademie Bautzen#,Öffentliche Infrastruktur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,BLV,Unbestimmt,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,BLV,Unbestimmt,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,BLV,Unbestimmt,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,BLV,Unbestimmt,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Technologie Förderzentrum,Unbestimmt,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Technologie Förderzentrum,Unbestimmt,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Technologie Förderzentrum,Unbestimmt,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Technologie Förderzentrum,Unbestimmt,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Förderverein des Philipp-Melanchthon-Gymnasiums,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Förderverein des Philipp-Melanchthon-Gymnasiums,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Förderverein des Philipp-Melanchthon-Gymnasiums,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Förderverein des Philipp-Melanchthon-Gymnasiums,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Technologieförderverein Bautzen#Deutsche Physikalische Gesellschaft#,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Technologieförderverein Bautzen#Deutsche Physikalische Gesellschaft#,Gemeinnütziger Akteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Presswerkzeugbau Großdubrau,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Presswerkzeugbau Großdubrau,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,TGZ Bautzen und Förderverein des TGZ Bautzen,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,TGZ Bautzen und Förderverein des TGZ Bautzen,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Presswerkzeugbau Großdubrau,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Presswerkzeugbau Großdubrau,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Skynet,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Skynet,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Skynet,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,Skynet,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,TGZ Bautzen und Förderverein des TGZ Bautzen,Wirtschaftsakteur,,,SN
Philipp-Melanchthon-Gymnasium Bautzen,SN-4140026-1,4140026,Abendgymnasium,TGZ Bautzen und Förderverein des TGZ Bautzen,Wirtschaftsakteur,,,SN
Johann-Heinrich-Pestalozzi-Schule -  Schule zur Lernförderung der Stadt Leipzig,SN-4420360-0,4420360,Schule zur Lernförderung,Sächsisches Bildungsinstitut,Öffentliche Infrastruktur,,,SN
Johann-Heinrich-Pestalozzi-Schule -  Schule zur Lernförderung der Stadt Leipzig,SN-4420360-0,4420360,Schule zur Lernförderung,Internationaler Bund,Gemeinnütziger Akteur,,,SN
Johann-Heinrich-Pestalozzi-Schule -  Schule zur Lernförderung der Stadt Leipzig,SN-4420360-0,4420360,Schule zur Lernförderung,Zukunftswerkstatt,Gemeinnütziger Akteur,,,SN
Johann-Heinrich-Pestalozzi-Schule -  Schule zur Lernförderung der Stadt Leipzig,SN-4420360-0,4420360,Schule zur Lernförderung,Inner Wheel Club Leipzig,Gemeinnütziger Akteur,,,SN
Johann-Heinrich-Pestalozzi-Schule -  Schule zur Lernförderung der Stadt Leipzig,SN-4420360-0,4420360,Schule zur Lernförderung,City kids,Gemeinnütziger Akteur,,,SN
Johann-Heinrich-Pestalozzi-Schule -  Schule zur Lernförderung der Stadt Leipzig,SN-4420360-0,4420360,Schule zur Lernförderung,Inner Wheel Club Leipzig,Gemeinnütziger Akteur,,,SN
Johann-Heinrich-Pestalozzi-Schule -  Schule zur Lernförderung der Stadt Leipzig,SN-4420360-0,4420360,Schule zur Lernförderung,Stadt Leipzig,Öffentliche Infrastruktur,,,SN
Johann-Heinrich-Pestalozzi-Schule -  Schule zur Lernförderung der Stadt Leipzig,SN-4420360-0,4420360,Schule zur Lernförderung,ZAW Leipzig -Bildungsstätte,Wirtschaftsakteur,,,SN
Johann-Heinrich-Pestalozzi-Schule -  Schule zur Lernförderung der Stadt Leipzig,SN-4420360-0,4420360,Schule zur Lernförderung,Augsburger Gesellschaft für Lehmbau,Wirtschaftsakteur,,,SN
Johann-Heinrich-Pestalozzi-Schule -  Schule zur Lernförderung der Stadt Leipzig,SN-4420360-0,4420360,Schule zur Lernförderung,arvato leipzig,Wirtschaftsakteur,,,SN
"Schule zur Lernförderung  ""Fritz Gietzelt "" Leipzig",SN-4420337-0,4420337,Schule zur Lernförderung,B.O.S.S. Mitteldeutschland,Öffentliche Infrastruktur,,,SN
